id	H vs not-H
10_0792	0
10_0794	0
CE2_R2_11_2025	0
CE2_R_11_1045	0
34_2_1	0
37_17_1	0
CAMPY2528_2012_417	0
CAMPY2528_2012_542	0
10_0780	0
AMR_4046	0
AMR_4177	0
AMR_4180	0
AMR_4196	0
AMR_4221	0
AMR_4232	0
AMR_4233	0
AMR_4408	0
AMR_5992	0
AMR_6973	0
AMR_7059	0
CE2_R2_11_2040	0
CE2_R2_11_3036	0
AMR_4500	0
CE_R_10_0191	0
AMR_7831	0
10_018969_3	0
AMR_3489	0
AMR_8381	0
Cry_286	0
Cry_300	0
Cry_308	0
Cry_318	0
Cry_320	0
Cry_327	0
Cry_330	0
Cry_367	0
Cry_462	0
Cry_470	0
Cry_518	0
Cry_534	0
CI_6485	0
CI_6486	0
CI_6488	0
Cry_304	0
AMR_2826	0
AMR_9436	0
AMR_2794	0
AMR_7627	0
Ab_13081	0
CI_0160	0
Ab_13306	0
CHSK_I_219	0
Cry_473	0
AMR_2936	0
AMR_3439	0
AMR_4573	0
AMR_4600	0
AMR_4510	0
10_005072_1	0
10_005072_2	0
C519	0
AMR_2696	0
AMR_925	0
AMR_5407	0
AMR_1169	0
AMR_6207	0
Cry_92	0
AMR_10453	0
Cry_493	0
Cry_514	0
Cry_527	0
Cry_467	0
Cry_468	0
AMR_2939	0
Cry_458	0
CI_4417	0
AMR_3221	0
AMR_6819	0
AMR_6871	0
AMR_6877	0
AMR_6948	0
AMR_6955	0
CI_6423	0
CI_6425	0
CI_6426	0
Ab_12980	0
AMR_2859	0
AMR_2860	0
AMR_1453	0
AMR_2945	0
CI_1967	0
AMR_2599	0
AMR_2838	0
AMR_6143	0
AMR_3081	0
AMR_2655	0
AMR_2693	0
AMR_2956	0
AMR_1251	0
AMR_2103	0
AMR_4158	0
Ab_13095	0
AMR_10441	0
AMR_1956	0
AMR_2763	0
AMR_4356	0
AMR_6902	0
AMR_2004	0
AMR_2017	0
AMR_2094	0
AMR_2142	0
AMR_2214	0
AMR_3999	0
AMR_2232	0
AMR_3082	0
AMR_4239	0
AMR_9965	0
AMR_69	0
AMR_3321	0
AMR_3361	0
AMR_5848	0
AMR_9149	0
CHSK_I_179	0
AMR_7147	0
CE_M_09_2103	0
AMR_7283	0
10_018969_2	0
AMR_6392	0
AMR_6413	0
AMR_2740	0
AMR_4546	0
AMR_9642	0
AMR_3763	0
AMR_5592	0
CI_0161	0
CI_0162	0
AMR_5580	0
AMR_9726	0
Ab_13289	0
AMR_588	0
AMR_1146	0
AMR_923	0
AMR_911	0
Ab_14618	0
Ab_14661	0
AMR_10503	0
AMR_3595	0
Ab_13937	0
AMR_10186	0
AMR_10493	0
AMR_5725	0
Ab_14059	0
AMR_10219	0
Ab_12770	0
AMR_7678	0
CI_1122	0
AMR_7587	0
AMR_845	0
AMR_1256	0
AMR_1260	0
CI_0117	0
CI_0118	0
CI_0119	0
CI_1100	0
CI_1103	0
CI_1133	0
CI_1134	0
CI_1135	0
CE_M_10_2099	0
CE_M_10_3077	0
CE2_R_11_2065	0
CI_5936	0
CI_5937	0
CI_5938	0
CI_5939	0
CI_5940	0
Ab_12650	0
Ab_12723	0
Ab_12790	0
Ab_12791	0
Ab_12894	0
Ab_12895	0
Ab_12896	0
Ab_12907	0
Ab_12908	0
Ab_12909	0
Ab_12910	0
Ab_12911	0
Ab_12912	0
Ab_14053	0
AMR_10179	0
AMR_10234	0
AMR_10248	0
AMR_10390	0
AMR_1190	0
AMR_1217	0
AMR_1326	0
AMR_1821	0
AMR_1845	0
AMR_1879	0
AMR_1909	0
AMR_2047	0
AMR_2295	0
AMR_2352	0
AMR_2588	0
AMR_2654	0
AMR_2680	0
AMR_2796	0
AMR_3051	0
AMR_3130	0
AMR_3267	0
AMR_3329	0
AMR_3501	0
AMR_3588	0
AMR_3726	0
AMR_3740	0
AMR_3778	0
AMR_3816	0
AMR_3898	0
AMR_3901	0
AMR_3924	0
AMR_3925	0
AMR_3934	0
AMR_3977	0
AMR_4131	0
AMR_4136	0
AMR_4471	0
AMR_4484	0
AMR_4670	0
AMR_4700	0
AMR_4712	0
AMR_4778	0
AMR_4890	0
AMR_4956	0
AMR_4990	0
AMR_4996	0
AMR_5032	0
AMR_5037	0
AMR_5076	0
AMR_5280	0
AMR_5621	0
AMR_5622	0
AMR_5626	0
AMR_5630	0
AMR_5677	0
AMR_5704	0
AMR_5721	0
AMR_5732	0
AMR_5736	0
AMR_5955	0
AMR_5962	0
AMR_6015	0
AMR_6040	0
AMR_6119	0
AMR_6511	0
AMR_6650	0
AMR_6694	0
AMR_6704	0
AMR_6719	0
AMR_6745	0
AMR_6759	0
AMR_6776	0
AMR_6866	0
AMR_6892	0
AMR_6980	0
AMR_7012	0
AMR_7396	0
AMR_7638	0
AMR_8035	0
AMR_8467	0
AMR_8536	0
AMR_8603	0
AMR_8820	0
AMR_8826	0
AMR_9079	0
AMR_9281	0
AMR_9298	0
AMR_9709	0
AMR_9942	0
AMR_9986	0
CI_6493	0
CE_M_10_3105	0
AMR_7937	0
AMR_10174	0
AMR_1152	0
AMR_6149	0
AMR_7570	0
AMR_8907	0
CE_M_10_2078	0
AMR_1420	0
AMR_1543	0
Ab_12729	0
AMR_4395	0
C_556	0
C_598	0
C_604	0
AMR_6090	0
CE_M_09_2102	0
AMR_2204	0
CI_1098	0
CI_1099	0
CI_1101	0
CI_1102	0
CI_1104	0
CI_1105	0
CI_1107	0
CI_1108	0
AMR_2781	0
AMR_3425	0
AMR_2665	0
AMR_4539	0
Ab_14070	0
AMR_2084	0
AMR_4222	0
Ab_12786	0
C639	0
C_880	0
C_883	0
CI_0344	0
CI_0345	0
CI_0346	0
CI_1131	0
CI_1136	0
CI_1137	0
CI_1138	0
CE_M_09_2075	0
CE_M_10_2118	0
CE_R2_11_0338	0
CI_5909	0
CI_5910	0
Ab_12799	0
Ab_12834	0
Ab_12835	0
Ab_12836	0
Ab_12904	0
Ab_14050	0
Ab_14051	0
Ab_14055	0
Ab_14056	0
Ab_14057	0
Ab_14058	0
Ab_14783	0
Ab_14813	0
AMR_1023	0
AMR_10461	0
AMR_1236	0
AMR_3054	0
AMR_3072	0
AMR_3958	0
AMR_4065	0
AMR_4119	0
AMR_4132	0
AMR_4134	0
AMR_4141	0
AMR_462	0
AMR_5775	0
AMR_6474	0
AMR_7567	0
AMR_8431	0
AMR_9163	0
AMR_9258	0
Cry_422	0
33_8_1	0
CI_5908	0
33_1_2	0
AMR_1467	0
Ab_13025	0
Ab_13916	0
AMR_1173	0
AMR_1008	0
AMR_422	0
AMR_678	0
AMR_4223	0
AMR_503	0
Ab_14054	0
CE_M_10_3079	0
AMR_2080	0
AMR_3430	0
AMR_3431	0
AMR_9112	0
AMR_3683	0
AMR_2905	0
AMR_3782	0
AMR_3817	0
AMR_1048	0
Ab_14851	0
Ab_14932	0
Ab_14938	0
Ab_14098	0
Ab_14426	0
Ab_14439	0
Ab_14864	0
Ab_15476	0
Ab_15484	0
Ab_15486	0
Ab_15519	0
Ab_15520	0
Ab_15030	0
Ab_15031	0
Ab_15182	0
Ab_15201	0
Ab_15206	0
Ab_15207	0
Ab_15174	0
Ab_15045	0
Ab_15188	0
Ab_15189	0
Ab_15208	0
AMR_7865	0
CI_0304	0
CI_0305	0
CI_0444	0
CI_0523	0
CI_0525	0
CI_0526	0
CI_0527	0
CI_0528	0
CE_M_10_2041	0
CI_5319	0
CI_5320	0
CI_5321	0
CI_5322	0
CI_5324	0
CI_5333	0
CI_5334	0
CI_5335	0
CI_5336	0
CI_5337	0
CI_5338	0
CI_5348	0
CI_5349	0
CI_5350	0
CI_5351	0
CI_5352	0
CI_5353	0
CI_5354	0
CI_5355	0
CI_5356	0
CI_5373	0
CI_5374	0
CI_5375	0
CI_5376	0
CI_5377	0
CI_5378	0
CI_5382	0
CI_5383	0
Ab_12740	0
Ab_12742	0
Ab_12744	0
Ab_12763	0
Ab_12765	0
Ab_12771	0
Ab_12837	0
Ab_12844	0
Ab_12856	0
Ab_12857	0
Ab_12864	0
Ab_12866	0
Ab_12888	0
Ab_12889	0
Ab_12890	0
Ab_13020	0
Ab_13021	0
Ab_13022	0
Ab_13023	0
Ab_13024	0
Ab_13026	0
Ab_13027	0
Ab_13028	0
Ab_13029	0
Ab_13030	0
Ab_13031	0
Ab_13033	0
Ab_13035	0
Ab_13036	0
Ab_13037	0
Ab_13041	0
Ab_13044	0
Ab_13045	0
Ab_13054	0
Ab_13059	0
Ab_13060	0
Ab_13061	0
Ab_13066	0
Ab_13067	0
Ab_13068	0
Ab_13069	0
Ab_13072	0
Ab_13073	0
Ab_13075	0
Ab_13082	0
Ab_13084	0
Ab_13092	0
Ab_13099	0
Ab_13100	0
Ab_13105	0
Ab_13106	0
Ab_13107	0
Ab_13108	0
Ab_13109	0
Ab_13111	0
Ab_13112	0
Ab_13113	0
Ab_13115	0
Ab_13116	0
Ab_13117	0
Ab_13118	0
Ab_13119	0
Ab_13120	0
Ab_13122	0
Ab_13123	0
Ab_13124	0
Ab_13125	0
Ab_13129	0
Ab_13130	0
Ab_13131	0
Ab_13132	0
Ab_13133	0
Ab_13134	0
Ab_13136	0
Ab_13137	0
Ab_13138	0
Ab_13139	0
Ab_13141	0
Ab_13142	0
Ab_13144	0
Ab_13145	0
Ab_13146	0
Ab_13147	0
Ab_13148	0
Ab_13150	0
Ab_13151	0
Ab_13152	0
Ab_13154	0
Ab_13155	0
Ab_13156	0
Ab_13157	0
Ab_13158	0
Ab_13159	0
Ab_13160	0
Ab_13161	0
Ab_13162	0
Ab_13164	0
Ab_13165	0
Ab_13166	0
Ab_13167	0
Ab_13168	0
Ab_13170	0
Ab_13172	0
Ab_13173	0
Ab_13174	0
Ab_13175	0
Ab_13176	0
Ab_13177	0
Ab_13178	0
Ab_13179	0
Ab_13180	0
Ab_13181	0
Ab_13182	0
Ab_13183	0
Ab_13184	0
Ab_13185	0
Ab_13188	0
Ab_13189	0
Ab_13190	0
Ab_13191	0
Ab_13194	0
Ab_13195	0
Ab_13196	0
Ab_13197	0
Ab_13198	0
Ab_13199	0
Ab_13200	0
Ab_13209	0
Ab_13213	0
Ab_13215	0
Ab_13263	0
Ab_13276	0
Ab_13291	0
Ab_14003	0
AMR_3315	0
AMR_6943	0
AMR_7021	0
AMR_7959	0
AMR_8215	0
AMR_8299	0
AMR_8894	0
Cry_145	0
AMR_10156	0
Ab_15190	0
Ab_14465	0
CE_M_09_2087	0
Ab_14847	0
Ab_14856	0
Ab_14912	0
AMR_1142	0
AMR_8941	0
AMR_8959	0
AMR_1801	0
Ab_15183	0
Ab_15184	0
CI_0904	0
Ab_14576	0
Ab_14617	0
Ab_14664	0
Ab_14805	0
Ab_15444	0
Ab_15448	0
Ab_15453	0
Ab_15456	0
Ab_15459	0
Ab_15480	0
Ab_15483	0
Ab_15485	0
Ab_15487	0
Ab_15488	0
Ab_15493	0
Ab_15494	0
Ab_15495	0
Ab_15497	0
Ab_15498	0
Ab_15499	0
Ab_15500	0
Ab_15507	0
Ab_15508	0
Ab_15509	0
Ab_15510	0
Ab_15511	0
Ab_15512	0
Ab_15513	0
Ab_15514	0
Ab_15516	0
Ab_15526	0
Ab_15528	0
Ab_15529	0
Ab_15532	0
Ab_15533	0
33_29_2	0
Ab_14764	0
Ab_15078	0
Ab_15242	0
Ab_15276	0
AMR_10015	0
CI_1866	0
CI_1867	0
CI_1868	0
AMR_222	0
AMR_521	0
AMR_784	0
AMR_952	0
AMR_7375	0
AMR_601	0
AMR_640	0
AMR_837	0
AMR_7886	0
AMR_123	0
AMR_2560	0
AMR_527	0
AMR_6042	0
AMR_6046	0
AMR_6671	0
AMR_7705	0
AMR_8550	0
AMR_9867	0
AMR_9906_1	0
AMR_9939	0
CI_0138	0
AMR_4045	0
AMR_8957	0
AMR_1493	0
AMR_1838	0
AMR_2832	0
AMR_4127	0
AMR_7701	0
CI_6471	0
CI_6472	0
CI_6473	0
CI_6474	0
CI_6475	0
AMR_661	0
AMR_683	0
AMR_674	0
CI_6447	0
Ab_13128	0
CI_1097	0
CI_5384	0
CI_5385	0
CI_5386	0
CI_5387	0
AMR_5974	0
AMR_5606	0
AMR_9906_2	0
CI_0139	0
CI_0140	0
C_402	0
Ab_12855	0
Ab_13114	0
Ab_13216	0
Ab_12730	0
Ab_12780	0
AMR_8848	0
AMR_9296	0
AMR_8263	0
Ab_15496	0
AMR_5528	0
AMR_5699	0
AMR_7420	0
AMR_5612	0
AMR_5767	0
C_809	0
CI_4359	0
CI_4360	0
CI_4361	0
CI_4386	0
CI_4387	0
CI_4395	0
CI_4396	0
CI_4415	0
CI_4416	0
CI_4428	0
CI_4442	0
CI_4448	0
CI_4466	0
CE_M_10_4091	0
AMR_1181	0
AMR_257	0
AMR_3330	0
AMR_3342	0
AMR_3351	0
AMR_3362	0
AMR_3366	0
AMR_3697	0
AMR_3755	0
AMR_3879	0
AMR_4148	0
AMR_4245	0
AMR_5155	0
AMR_5195	0
AMR_5211	0
AMR_5585	0
AMR_8034	0
AMR_8048	0
AMR_8246	0
AMR_8249	0
AMR_8275	0
AMR_8457	0
AMR_8670	0
AMR_8838	0
AMR_8929	0
CI_0459	0
CI_0460	0
CI_0461	0
CI_0462	0
CI_0463	0
CI_0464	0
AMR_4265	0
AMR_4432	0
AMR_7907	0
AMR_8672	0
10_046331	0
10_057477_1	0
10_010763_4	0
10_012433_1	0
10_031084_1	0
10_031086_1	0
10_035280_10	0
10_035280_11	0
10_035280_13	0
10_035282_4	0
10_037614_1	0
10_044068_6	0
10_044068_7	0
10_044068_8	0
10_044069_3	0
10_044069_5	0
10_046890	0
10_046891	0
10_050016_2	0
10_050016_3	0
10_050449_1	0
10_051533_1	0
10_055061_2	0
10_057989_1	0
10_058714_1	0
10_058714_2	0
10_058714_8	0
10_058716_1	0
C_1051	0
C_1199	0
C_301	0
C552	0
CE_M_09_4098	0
CE_M_09_4099	0
CE_R_09_0188	0
08_1702	0
06_2874	0
08_1721	0
CE2_R2_11_1042	0
CE2_R2_11_3087	0
CE_R2_10_0053	0
CE_R2_11_0202	0
CE2_R_11_3109	0
CE_R_11_0238	0
CE_R_11_0247	0
CI_5996	0
CI_5997	0
CI_5998	0
27_22_1	0
30_20_1	0
30_8_1	0
35_12_1	0
35_29_1	0
39_16_1	0
39_25_1	0
40_12_2	0
41_7_3	0
27_21_1	0
CAMPY2528_2012_113	0
CAMPY2528_2012_129	0
C_679	0
C_689	0
C_693	0
C_881	0
C_072	0
C_624	0
C_628	0
C_632	0
CE_R_11_0302	0
CAMPY2528_2012_317	0
CE2_R2_11_3147	0
10_062522_2	0
AMR_4094	0
AMR_4095	0
AMR_4130	0
AMR_8776	0
AMR_9330	0
CE_R_10_0489	0
CE_R_10_0583	0
CE_R_10_0475	0
C_678	0
C_695	0
C_696	0
AMR_2765	0
AMR_2853	0
C_1078	0
Cry_177	0
Cry_187	0
AMR_3878	0
AMR_1128	0
AMR_1137	0
AMR_1171	0
AMR_1231	0
AMR_1720	0
AMR_1737	0
AMR_1757	0
AMR_1981	0
AMR_2026	0
AMR_3357	0
AMR_3912	0
AMR_4012	0
AMR_4029	0
AMR_4035	0
AMR_4504	0
AMR_467	0
AMR_5447	0
AMR_5455	0
AMR_5652	0
AMR_6112	0
AMR_7165	0
AMR_7501	0
AMR_7511	0
AMR_7777	0
AMR_7900	0
AMR_7903	0
AMR_7941	0
AMR_8006	0
AMR_8016	0
AMR_8121	0
AMR_8138	0
AMR_8196	0
AMR_8495	0
AMR_9179	0
AMR_9186	0
AMR_9900	0
AMR_6073	0
AMR_7660	0
AMR_3491	0
AMR_1140	0
AMR_1206	0
AMR_1220	0
AMR_1133	0
AMR_2305	0
AMR_3719	0
AMR_4043	0
AMR_883	0
AMR_9386	0
AMR_9416	0
AMR_9943	0
AMR_8991	0
AMR_9400	0
AMR_7005	0
AMR_1244	0
AMR_8909	0
AMR_4485	0
AMR_6597	0
AMR_54	0
AMR_5791	0
Cry_383	0
CE_R_10_0495	0
Cry_387	0
Cry_432	0
Cry_159	0
AMR_1214	0
AMR_2057	0
AMR_4875	0
AMR_2732	0
C_036	0
C_037	0
AMR_3208	0
AMR_3296	0
AMR_3456	0
AMR_10054	0
AMR_875	0
Cry_156	0
Cry_260	0
C_003	0
C_011	0
C036	0
C_052	0
C_065	0
C_1018	0
C_1019	0
C_1026	0
C_1027	0
C_1031	0
C_1036	0
C_105	0
C_1082	0
C_1095	0
C_133	0
C198	0
C255	0
C_260	0
C368	0
C_523	0
C_525	0
C_530	0
C_532	0
C542	0
C_807	0
C_810	0
C_970	0
CE_M_09_2035	0
CE_M_09_2060	0
06_2855	0
CE_M_10_2009	0
CE_M_10_2039	0
CE_M_10_3027	0
AMR_10020	0
AMR_10299	0
AMR_1738	0
AMR_182	0
AMR_214	0
AMR_2863	0
AMR_3170	0
AMR_3459	0
AMR_3633	0
AMR_8435	0
AMR_8455	0
AMR_8595	0
AMR_9908	0
30_9_1	0
10_010761_5	0
CE_M_09_3061	0
CE2_R2_11_2003	0
CAMPY2528_2012_227	0
CAMPY2528_2012_490	0
AMR_3829	0
C_242	0
AMR_5091	0
C_804	0
AMR_3476	0
AMR_10279	0
AMR_10309	0
AMR_3488	0
AMR_5065	0
AMR_5137	0
AMR_5144	0
AMR_5241	0
AMR_8160	0
AMR_971	0
Cry_237	0
Cry_240	0
Cry_267	0
Cry_464	0
Cry_476	0
Cry_539	0
Cry_82	0
Cry_83	0
Cry_266	0
Ab_13038	0
C_1025	0
Ab_13879	0
AMR_2566	0
AMR_3802	0
AMR_2722	0
AMR_1602	0
AMR_1617	0
CI_0129	0
AMR_8144	0
AMR_3276	0
AMR_3664	0
AMR_2259	0
AMR_2558	0
AMR_3258	0
AMR_1003	0
AMR_1227	0
AMR_2995	0
AMR_4100	0
AMR_9552	0
AMR_2852	0
C_643	0
CE_M_10_2074	0
CI_0942	0
Cry_211	0
10_006095_1	0
CHSK_I_106	0
AMR_1159	0
CI_5238	0
CI_5239	0
CI_5240	0
10_044068_5	0
10_044069_4	0
C_1097	0
C_1098	0
C_1108	0
C_895	0
C_938	0
C_941	0
C_951	0
C_956	0
CI_0782	0
CI_0783	0
CI_0784	0
CI_0918	0
CI_4107	0
CI_4108	0
CI_4109	0
CI_4353	0
CI_5244	0
CI_5245	0
CI_5246	0
CI_5252	0
CI_5253	0
CI_5254	0
CI_5259	0
CI_5260	0
CI_5261	0
CI_5265	0
CI_5274	0
CI_5283	0
CI_5284	0
CI_5285	0
CI_5292	0
CI_5293	0
CI_5294	0
CI_5298	0
CI_5299	0
CI_5300	0
CI_5304	0
CI_5305	0
CI_5306	0
CE_M_09_2005	0
CE_M_09_2007	0
CE_M_09_2070	0
CE_M_09_2085	0
CE_M_09_2097	0
CE_M_09_3111	0
CE_M_10_2012	0
CE_M_10_2015	0
CE_M_10_2032	0
CE_M_10_2051	0
CE_M_10_3024	0
CE_R_10_0273	0
AMR_10257	0
AMR_10370	0
AMR_1768	0
AMR_3154	0
AMR_3173	0
AMR_3332	0
AMR_3388	0
AMR_7960	0
AMR_8916	0
28_24_1	0
CAMPY2528_2012_106	0
AMR_1362	0
AMR_8956	0
31_29_1	0
AMR_620	0
AMR_6211	0
CI_0919	0
CI_0920	0
CI_0921	0
CI_0922	0
C_1063	0
C_1064	0
C_1071	0
C465	0
CI_0114	0
CI_0115	0
CI_0116	0
CI_3284	0
CI_3285	0
CI_3287	0
CI_3288	0
CI_3302	0
CI_3303	0
CI_3304	0
CE_M_09_2018	0
AMR_1202	0
Cry_233	0
AMR_4301	0
C_950	0
AMR_9887	0
C_111	0
C_008	0
CI_3286	0
AMR_8178	0
CI_5263	0
CI_5264	0
CI_5272	0
CI_5273	0
CI_5278	0
CI_5279	0
CI_5280	0
AMR_5089	0
AMR_5095	0
CHSK_I_69	0
AMR_9129	0
AMR_9684	0
CHSK_I_177	0
AMR_855	0
C_1215	0
AMR_1182	0
AMR_977	0
Ab_13699	0
AMR_1167	0
AMR_7262	0
Ab_13140	0
Ab_13203	0
Ab_13208	0
AMR_3742	0
AMR_3385	0
AMR_2122	0
AMR_2559	0
AMR_3874	0
AMR_910	0
CHSK_I_198	0
AMR_1075	0
AMR_4020	0
AMR_153	0
Cry_542	0
Ab_14130	0
Ab_14739	0
Ab_14756	0
Ab_14833	0
AMR_6138	0
AMR_6230	0
Ab_12781	0
AMR_6531	0
AMR_6660	0
AMR_707	0
AMR_2220	0
Ab_13034	0
AMR_5308	0
AMR_6769	0
Cry_370	0
AMR_1322	0
AMR_2502	0
AMR_5377	0
AMR_2766	0
10_010763_2	0
10_012432_8	0
10_010761_2	0
AMR_10316	0
AMR_7135	0
Ab_12728	0
Ab_12745	0
Ab_15312	0
CI_0993	0
Ab_12787	0
AMR_2894	0
AMR_2890	0
CI_1290	0
CI_1291	0
CI_1292	0
CI_1067	0
CI_1068	0
CI_1069	0
CI_1287	0
CI_1289	0
CI_1279	0
CI_1547	0
CI_1548	0
CI_1549	0
CI_1055	0
CI_1056	0
CI_1057	0
CI_1550	0
CI_1551	0
CI_1552	0
CI_1544	0
CI_1545	0
CI_1546	0
CI_1537	0
CI_1049	0
CI_1538	0
CI_1539	0
CI_1540	0
CI_1050	0
CI_1051	0
CI_1052	0
CI_1053	0
CI_1054	0
CI_1541	0
CI_1542	0
CI_1543	0
CI_1274	0
CI_1275	0
CI_1276	0
CI_1284	0
CI_1285	0
CI_1536	0
CI_2730	0
CI_2731	0
CI_2732	0
C_1024	0
Ab_15144	0
AMR_2579	0
Cry_412	0
Cry_354	0
Cry_356	0
Cry_358	0
Cry_362	0
Cry_365	0
Cry_357	0
Cry_360	0
Cry_445	0
Cry_242	0
CI_1924	0
CI_2112	0
Ab_13266	0
Ab_14692	0
CE_M_10_1058	0
988	0
1279	0
1303	0
CI_0442	0
CI_0452	0
CI_0454	0
CI_0508	0
CI_0612	0
CI_0613	0
CE_M_09_1028	0
CE_M_09_1031	0
CE_M_09_1036	0
CE_M_09_1114	0
CE_M_09_2032	0
CE_M_10_2008	0
CE_M_10_2010	0
CE_M_10_2011	0
CE_M_10_2035	0
CE_M_10_2104	0
CE_M_10_3017	0
CE_M_10_2004	0
CE_M_10_2013	0
CE_M_10_2023	0
CE_M_10_2101	0
CE_M_10_2106	0
CE_R_11_0121	0
CI_5956	0
Ab_12638	0
Ab_12645	0
Ab_12663	0
Ab_12703	0
Ab_12714	0
Ab_12724	0
Ab_12727	0
Ab_12738	0
Ab_12759	0
Ab_12797	0
Ab_12801	0
Ab_12802	0
Ab_12816	0
Ab_12843	0
Ab_12850	0
Ab_12918	0
Ab_12922	0
Ab_12924	0
Ab_12990	0
Ab_13063	0
Ab_13064	0
Ab_13074	0
Ab_13090	0
Ab_13207	0
Ab_13214	0
Ab_13231	0
Ab_13246	0
Ab_13252	0
Ab_13259	0
Ab_13294	0
Ab_13296	0
Ab_13337	0
Ab_13371	0
Ab_13372	0
Ab_13373	0
Ab_13384	0
Ab_13385	0
Ab_13402	0
Ab_13414	0
Ab_13592	0
Ab_13596	0
Ab_13842	0
Ab_13870	0
Ab_14072	0
Ab_14409	0
Ab_14413	0
Ab_14436	0
Ab_14473	0
Ab_14474	0
Ab_14507	0
Ab_14508	0
Ab_14540	0
Ab_14569	0
Ab_14709	0
Ab_14735	0
Ab_14786	0
Ab_14904	0
Ab_14905	0
Ab_14928	0
Ab_14961	0
Ab_14998	0
Ab_15017	0
Ab_15102	0
Ab_15261	0
Ab_15282	0
Ab_15283	0
Ab_15285	0
Ab_15295	0
Ab_15402	0
Ab_15450	0
AMR_1136	0
AMR_2873	0
AMR_2876	0
AMR_2885	0
AMR_2987	0
AMR_5482	0
AMR_589	0
AMR_7785	0
AMR_8781	0
CHSK_I_150	0
CHSK_I_161	0
CHSK_I_17	0
CHSK_I_200	0
CHSK_I_204	0
CHSK_I_44	0
Cry_130	0
Cry_162	0
Cry_20	0
Cry_317	0
Cry_372	0
Cry_413	0
Cry_419	0
Cry_450	0
Cry_502	0
Cry_564	0
Ab_12921	0
Ab_15123	0
CI_5948	0
Ab_14035	0
CI_4489	0
CI_4490	0
CI_4491	0
Cry_364	0
CE_M_10_2014	0
CE_M_10_2016	0
CE_M_10_2018	0
CE_M_10_2025	0
CE_M_10_2026	0
CE_M_10_2027	0
Ab_14585	0
CI_0443	0
AMR_2887	0
CI_0994	0
AMR_5257	0
Ab_12754	0
Ab_14757	0
C_077	0
Cry_427	0
AMR_4617	0
Ab_14599	0
CE_M_10_2049	0
CE_M_10_2069	0
Cry_91	0
Ab_14917	0
Ab_15408	0
Ab_15263	0
Ab_12973	0
Ab_15170	0
Ab_15239	0
Ab_15458	0
AMR_2882	0
Ab_13365	0
Ab_13803	0
Ab_13823	0
Ab_13825	0
Ab_13872	0
Ab_13873	0
Ab_13885	0
Ab_13893	0
Ab_13974	0
Ab_13993	0
Ab_14022	0
Ab_14025	0
Ab_14084	0
Cry_501	0
CHSK_I_12	0
Ab_14014	0
Ab_14494	0
CE_M_10_1036	0
CE_M_10_1045	0
CE_M_10_1080	0
CI_1152	0
Cry_228	0
CI_6528	0
CI_6529	0
CI_6530	0
CHSK_I_6	0
10_012432_2	0
10_012432_5	0
CE_M_09_2000	0
36_28_1	0
10_045314_15	0
10_045314_16	0
10_045314_17	0
10_045314_18	0
10_0784	0
CA9910579_0019	0
CA9910579_0024	0
CE_R_11_0072	0
CHSK_I_41	0
CHSK_I_45	0
CHSK_I_5	0
CHSK_I_7	0
CI_5952	0
CI_5953	0
CI_5954	0
CI_5955	0
CI_5957	0
CI_5958	0
Ab_13652	0
Ab_13663	0
Ab_13664	0
Ab_13665	0
Ab_13801	0
Ab_12743	0
Ab_12840	0
Ab_15407	0
CE2_R2_11_2071	0
CE_R2_11_0514	0
1318	0
Ab_12976	0
Ab_12958	0
AMR_10194	0
AMR_5312	0
Cry_520	0
C_323	0
Ab_14914	0
CHSK_I_168	0
AMR_1120	0
CI_0939	0
CI_0938	0
Ab_12821	0
Ab_13338	0
Ab_12764	0
Ab_15056	0
Cry_536	0
CI_1090	0
Ab_13348	0
AMR_5319	0
Ab_15411	0
Ab_12713	0
CI_2114	0
Ab_14047	0
Ab_14062	0
CHSK_I_136	0
CHSK_I_140	0
CHSK_I_137	0
AMR_1481	0
C_1001	0
C_1042	0
CI_5615	0
CI_2727	0
CI_2728	0
CI_2729	0
AMR_2881	0
AMR_4972	0
Cry_637	0
AMR_6276	0
AMR_2879	0
Cry_124	0
CI_0916	0
CI_0917	0
CE_M_10_3021	0
Ab_12715	0
Ab_15286	0
Ab_12957	0
Ab_12747	0
Ab_12735	0
Ab_13347	0
Ab_13896	0
Ab_14045	0
Ab_15164	0
Ab_12949	0
AMR_5363	0
Cry_526	0
Cry_113	0
Cry_115	0
AMR_8762	0
Ab_12731	0
CI_1028	0
AMR_2964	0
AMR_2975	0
Ab_14094	0
AMR_2948	0
C_944	0
Ab_13232	0
CI_1085	0
C_926	0
Cry_314	0
Cry_331	0
CE_M_09_2029	0
CI_0401	0
CI_0403	0
CI_0402	0
CE2_R2_11_1057	0
CHSK_I_38	0
CI_4571	0
CI_4622	0
CI_4989	0
CI_4990	0
CI_5009	0
CI_5010	0
CI_5011	0
CI_5515	0
CI_5731	0
CI_5751	0
CI_5752	0
CI_5753	0
CI_5842	0
CI_5843	0
CI_5841	0
10_010763_3	0
CE2_R_11_3107	0
C_320	0
C_328	0
C_335	0
CHSK_I_10	0
CHSK_I_11	0
CHSK_I_13	0
CHSK_I_15	0
CHSK_I_16	0
CHSK_I_2	0
CHSK_I_24	0
CHSK_I_25	0
CHSK_I_3	0
CHSK_I_33	0
CHSK_I_34	0
CHSK_I_36	0
CHSK_I_37	0
CHSK_I_39	0
CHSK_I_42	0
