id	Project	Year	Date.num	Province	Region	Source	Sample type	CGF	eCGF	eCGF_100	eCGF95	MLST-ST	MLST-CC
CA10SH18599013701	CIPARS	2018	43229	AB	West	Turkey	Fecal	633.006	39	0633.006.002	633.006	1182	ST-828 complex
12_099807_0030	MBS	2012	41236	BC	West	Chicken	Thigh	633.006	39	0633.006.002	633.006	1119	ST-828 complex
06_1880	FNC	2006	38820	ON	Central	Human	Stool	633.005	39	0633.005.001	633.005	1017	ST-828 complex
13_027106_0024	MBS	2013	41372	ON	Central	Chicken	Breast	633.004	40	0633.004.007	633.004	1063	ST-828 complex
13_028074_0017	MBS	2013	41374	ON	Central	Chicken	Breast	633.006	40	0633.006.005	633.006	1063	ST-828 complex
13_056186_0037	MBS	2013	41503	Undefined	Central	Chicken	Fecal	636.001	39	0636.001.001	636.001	830	ST-828 complex
13_087709_0033	MBS	2013	41590	ON	Central	Chicken	Thigh	636.001	39	0636.001.001	636.001	830	ST-828 complex
13_087709_0028	MBS	2013	41590	ON	Central	Chicken	Carcass	636.001	39	0636.001.001	636.001	830	ST-828 complex
13_087709_0032	MBS	2013	41590	QC	East	Chicken	Breast	636.001	39	0636.001.001	636.001	830	ST-828 complex
12_103113_0009	MBS	2012	41249	Undefined	Central	Chicken	Thigh	636.001	39	0636.001.001	636.001	830	ST-828 complex
12_107188_0022	MBS	2012	41255	BC	West	Chicken	Breast	636.001	39	0636.001.001	636.001	830	ST-828 complex
13_007858_0024	MBS	2013	41333	Undefined	Central	Chicken	Breast	636.001	39	0636.001.001	636.001	830	ST-828 complex
13_088155_0033	MBS	2013	41600	Undefined	Central	Chicken	Fecal	636.001	39	0636.001.001	636.001	830	ST-828 complex
13_003107_0012	MBS	2013	41284	Undefined	Central	Chicken	Fecal	636.001	38	0636.001.001	636.001	830	ST-828 complex
13_001643_0017	MBS	2013	41281	Undefined	Central	Chicken	Thigh	636.001	38	0636.001.001	636.001	830	ST-828 complex
13_032962_0016	MBS	2013	41393	Undefined	Central	Chicken	Fecal	636.001	39	0636.001.001	636.001	830	ST-828 complex
13_001633_0012	MBS	2013	41281	Undefined	Central	Chicken	Carcass	636.001	39	0636.001.001	636.001	830	ST-828 complex
13_032238_0024	MBS	2013	41419	Undefined	Central	Chicken	Thigh	636.001	39	0636.001.001	636.001	830	ST-828 complex
13_017554_0018	MBS	2013	41337	Undefined	Central	Chicken	Fecal	636.001	39	0636.001.001	636.001	830	ST-828 complex
13_087681_0026	MBS	2013	41590	Undefined	Central	Chicken	Fecal	636.001	39	0636.001.001	636.001	830	ST-828 complex
19_06763	FNC	2019	43700	AB	West	Human	Stool	633.004	40	0633.004.002	633.004	860	ST-828 complex
17_8961	FNC	2017	43082	ON	Central	Human	Stool	592.001	40	0592.001.003	592.001	1659	ST-828 complex
13_076554_0033	MBS	2013	41543	BC	West	Chicken	Fecal	633.015	40	0633.015.002	633.015	-	-
13_076623_0014	MBS	2013	41543	BC	West	Chicken	Carcass	633.015	40	0633.015.002	633.015	-	-
CA10SH18520010501	CIPARS	2018	43213	ON	Central	Swine	Fecal	611.003	38	0611.003.001	611.003	-	-
CA10SH18520010301	CIPARS	2018	43213	ON	Central	Swine	Fecal	611.003	38	0611.003.003	611.003	-	-
CA10SH18520010701	CIPARS	2018	43213	ON	Central	Swine	Fecal	633.02	39	0633.020.002	633.02	-	-
CA10SH18520029101	CIPARS	2018	43329	AB	West	Swine	Fecal	633.004	40	0633.004.007	633.004	-	-
CA10SH18520007601	CIPARS	2018	43182	AB	West	Swine	Fecal	633.006	39	0633.006.002	633.006	-	-
CA10SH18520027801	CIPARS	2018	43325	ON	Central	Swine	Fecal	633.006	40	0633.006.002	633.006	1668	ST-828 complex
CA10SH18520002001	CIPARS	2018	43164	ON	Central	Swine	Fecal	633.007	39	0633.007.004	633.007	829	ST-828 complex
CA10SH18520011701	CIPARS	2018	43214	AB	West	Swine	Fecal	633.001	39	0633.001.001	633.001	899	ST-828 complex
CA10SH18520007301	CIPARS	2018	43182	AB	West	Swine	Fecal	604.001	40	0604.001.010	604.001	-	-
CA10SH18520024301	CIPARS	2018	43292	AB	West	Swine	Fecal	604.001	38	0604.001.010	604.001	-	-
CA10SH18520002801	CIPARS	2018	43161	ON	Central	Swine	Fecal	604.001	40	0604.001.010	604.001	-	-
17_4376	FNC	2017	42914	ON	Central	Human	Stool	631.002	39	0631.002.001	631.002	1152	ST-828 complex
19_01440	FNC	2019	43501	BC	West	Human	Stool	604.001	39	0604.001.005	604.001	-	-
08_7904	FNC	2008	39750	ON	Central	Human	Undefined	604.001	40	0604.001.001	604.001	-	-
08_6978	FNC	2008	Undefined	Undefined	Undefined	Undefined	Undefined	631.002	38	0631.002.001	631.002	3953	ST-828 complex
CA10SH18588009601	CIPARS	2018	43160	BC	West	Chicken	Fecal	633.006	39	0633.006.002	633.006	829	ST-828 complex
CA10SH18588018801	CIPARS	2018	43178	BC	West	Chicken	Fecal	633.006	39	0633.006.002	633.006	829	ST-828 complex
CA10SH18588023301	CIPARS	2018	43215	BC	West	Chicken	Fecal	633.02	39	0633.020.002	633.02	829	ST-828 complex
CA10SH18588026101	CIPARS	2018	43242	AB	West	Chicken	Fecal	633.02	39	0633.020.002	633.02	829	ST-828 complex
12_107154_0028	MBS	2012	41255	BC	West	Chicken	Fecal	633.006	39	0633.006.002	633.006	829	ST-828 complex
12_107590_0018	MBS	2012	41256	BC	West	Chicken	Breast	633.005	39	0633.005.001	633.005	829	ST-828 complex
13_010794_0014	MBS	2013	41311	BC	West	Chicken	Fecal	633.006	39	0633.006.002	633.006	829	ST-828 complex
13_010823_0016	MBS	2013	41311	BC	West	Chicken	Carcass	633.005	39	0633.005.001	633.005	829	ST-828 complex
13_095256_0010	MBS	2013	41606	BC	West	Chicken	Carcass	633.005	39	0633.005.001	633.005	829	ST-828 complex
13_095424_0005	MBS	2013	41606	BC	West	Chicken	Thigh	633.005	39	0633.005.001	633.005	829	ST-828 complex
CA10SH18599017901	CIPARS	2018	43257	BC	West	Turkey	Fecal	633.006	39	0633.006.002	633.006	829	ST-828 complex
CA10SH18599022701	CIPARS	2018	43280	BC	West	Turkey	Fecal	633.005	39	0633.005.001	633.005	829	ST-828 complex
CA10SH18599012901	CIPARS	2018	43221	AB	West	Turkey	Fecal	633.006	39	0633.006.002	633.006	829	ST-828 complex
CA10SH18588022101	CIPARS	2018	43208	AB	West	Chicken	Fecal	633.005	39	0633.005.001	633.005	829	ST-828 complex
CA10SH18588025801	CIPARS	2018	43237	BC	West	Chicken	Fecal	633.005	39	0633.005.001	633.005	829	ST-828 complex
CA10SH18588026801	CIPARS	2018	43244	ON	Central	Chicken	Fecal	633.006	39	0633.006.002	633.006	829	ST-828 complex
13_090251_0025	MBS	2013	41590	BC	West	Chicken	Carcass	633.005	39	0633.005.001	633.005	829	ST-828 complex
12_107625_0011	MBS	2012	41256	BC	West	Chicken	Fecal	602.003	38	0602.003.002	602.003	829	ST-828 complex
13_026443_0018	MBS	2013	41368	BC	West	Chicken	Fecal	633.005	39	0633.005.001	633.005	829	ST-828 complex
13_041997_0017	MBS	2013	41455	BC	West	Chicken	Thigh	633.006	39	0633.006.002	633.006	829	ST-828 complex
12_107188_0018	MBS	2012	41255	BC	West	Chicken	Thigh	633.02	38	0633.020.001	633.02	829	ST-828 complex
13_045245_0022	MBS	2013	41435	BC	West	Chicken	Fecal	633.005	39	0633.005.001	633.005	829	ST-828 complex
13_095253_0019	MBS	2013	41605	BC	West	Chicken	Fecal	633.005	39	0633.005.001	633.005	829	ST-828 complex
13_079944_0006	MBS	2013	41555	BC	West	Chicken	Fecal	633.005	39	0633.005.001	633.005	829	ST-828 complex
13_079942_0014	MBS	2013	41555	BC	West	Chicken	Fecal	633.006	39	0633.006.002	633.006	829	ST-828 complex
13_078168_0015	MBS	2013	41549	BC	West	Chicken	Breast	633.006	39	0633.006.005	633.006	829	ST-828 complex
13_090661_0023	MBS	2013	41598	BC	West	Chicken	Breast	633.005	39	0633.005.001	633.005	829	ST-828 complex
13_093750_0019	MBS	2013	41603	BC	West	Chicken	Fecal	611.008	39	0611.008.001	611.008	829	ST-828 complex
CA10SH18599005901	CIPARS	2018	43159	ON	Central	Turkey	Fecal	633.006	39	0633.006.002	633.006	829	ST-828 complex
CA10SH18599006501	CIPARS	2018	43168	BC	West	Turkey	Fecal	633.005	39	0633.005.001	633.005	829	ST-828 complex
CA10SH18599008101	CIPARS	2018	43178	BC	West	Turkey	Fecal	633.005	39	0633.005.001	633.005	829	ST-828 complex
13_005830_0013	MBS	2013	41326	BC	West	Chicken	Breast	633.006	39	0633.006.002	633.006	829	ST-828 complex
13_090661_0026	MBS	2013	41598	BC	West	Chicken	Breast	633.006	38	0633.006.005	633.006	829	ST-828 complex
13_076079_0032	MBS	2013	41542	BC	West	Chicken	Fecal	Undefined	37	Undefined	Undefined	829	ST-828 complex
13_012272_0019	MBS	2013	41317	BC	West	Chicken	Fecal	633.005	39	0633.005.001	633.005	829	ST-828 complex
13_087709_0031	MBS	2013	41590	QC	East	Chicken	Breast	633.005	39	0633.005.001	633.005	829	ST-828 complex
13_058051_0017	MBS	2013	41478	BC	West	Chicken	Breast	633.005	39	0633.005.001	633.005	829	ST-828 complex
13_035584_0011	MBS	2013	41403	BC	West	Chicken	Thigh	636.001	39	0636.001.004	636.001	829	ST-828 complex
13_023030_0022	MBS	2013	41354	BC	West	Chicken	Carcass	633.02	39	0633.020.001	633.02	829	ST-828 complex
13_058988_0024	MBS	2013	41511	Undefined	Central	Chicken	Breast	83.001	39	0083.001.002	83.001	48	ST-48 complex
13_082743_0015	MBS	2013	41563	Undefined	Central	Chicken	Carcass	83.001	39	0083.001.002	83.001	48	ST-48 complex
13_100191_0014	MBS	2013	41624	Undefined	Central	Chicken	Breast	83.001	39	0083.001.002	83.001	48	ST-48 complex
12_098829_0020	MBS	2012	41236	Undefined	Central	Chicken	Carcass	83.004	40	0083.004.001	83.004	48	ST-48 complex
12_104199_0022	MBS	2012	41246	Undefined	Atlantic	Chicken	Fecal	83.004	40	0083.004.001	83.004	48	ST-48 complex
13_053247_0025	MBS	2013	41465	Undefined	Central	Chicken	Fecal	83.001	40	0083.001.002	83.001	48	ST-48 complex
19_05910	FNC	2019	43673	AB	West	Human	Stool	952.003	39	0952.003.002	952.003	2535	ST-2535
19_06564	FNC	2019	43692	AB	West	Human	Stool	952.003	39	0952.003.002	952.003	2535	ST-2535
19_06479	FNC	2019	43692	AB	West	Human	Stool	952.003	39	0952.003.002	952.003	2535	ST-2535
18_5722	FNC	2018	43299	ON	Central	Human	Stool	952.003	39	0952.003.002	952.003	2535	ST-2535
13_077004_0019	MBS	2013	41555	QC	East	Chicken	Thigh	952.002	39	0952.002.003	952.002	4185	ST-4185
18_5571	FNC	2018	43294	ON	Central	Human	Stool	952.002	39	0952.002.003	952.002	4185	ST-4185
19_06386	FNC	2019	43688	AB	West	Human	Stool	952.002	39	0952.002.003	952.002	468	ST-468
19_06609	FNC	2019	43699	AB	West	Human	Stool	952.003	39	0952.003.002	952.003	2535	ST-2535
18_9561	FNC	2018	43418	AB	West	Human	Stool	878.003	39	0878.003.006	878.003	-	-
18_10457	FNC	2018	43462	AB	West	Human	Stool	878.001	39	0878.001.005	878.001	-	-
13_082699_0026	MBS	2013	41563	Undefined	Central	Chicken	Fecal	83.001	40	0083.001.002	83.001	48	ST-48 complex
13_074064_0034	MBS	2013	41535	BC	West	Chicken	Fecal	83.001	39	0083.001.002	83.001	48	ST-48 complex
13_052193_0020	MBS	2013	41460	BC	West	Chicken	Breast	83.001	40	0083.001.002	83.001	48	ST-48 complex
13_028512_0002	MBS	2013	41374	Undefined	Central	Chicken	Breast	83.001	40	0083.001.002	83.001	48	ST-48 complex
13_026443_0016	MBS	2013	41367	Undefined	Central	Chicken	Fecal	83.001	40	0083.001.002	83.001	48	ST-48 complex
13_011190_0014	MBS	2013	41312	Undefined	Central	Chicken	Carcass	83.001	40	0083.001.002	83.001	48	ST-48 complex
12_106675_0017	MBS	2012	41254	AB	West	Chicken	Fecal	83.001	39	0083.001.002	83.001	48	ST-48 complex
13_011124_0015	MBS	2013	41312	Undefined	Central	Chicken	Thigh	83.001	40	0083.001.002	83.001	48	ST-48 complex
13_011107_0012	MBS	2013	41312	Undefined	Central	Chicken	Fecal	83.001	40	0083.001.002	83.001	48	ST-48 complex
13_082198_0015	MBS	2013	41562	BC	West	Chicken	Fecal	83.001	40	0083.001.002	83.001	48	ST-48 complex
12_097455_0029	MBS	2012	41229	BC	West	Chicken	Fecal	83.001	40	0083.001.002	83.001	48	ST-48 complex
12_096718_0026	MBS	2012	41229	QC	East	Chicken	Carcass	83.001	40	0083.001.002	83.001	48	ST-48 complex
13_011177_0017	MBS	2013	41312	AB	West	Chicken	Thigh	83.001	40	0083.001.002	83.001	48	ST-48 complex
13_082760_0037	MBS	2013	41563	BC	West	Chicken	Breast	83.001	40	0083.001.002	83.001	48	ST-48 complex
13_011696_0007	MBS	2013	41316	AB	West	Chicken	Thigh	87.001	38	0087.001.002	87.001	48	ST-48 complex
13_034177_0002	MBS	2013	41397	BC	West	Chicken	Carcass	83.001	40	0083.001.002	83.001	48	ST-48 complex
12_099741_0026	MBS	2012	41240	BC	West	Chicken	Carcass	83.001	40	0083.001.002	83.001	48	ST-48 complex
13_003133_0008	MBS	2013	41284	BC	West	Chicken	Breast	83.007	39	0083.007.010	83.007	48	ST-48 complex
18_5170	FNC	2018	43291	AB	West	Human	Stool	83.001	40	0083.001.002	83.001	48	ST-48 complex
18_10135	FNC	2018	43445	AB	West	Human	Stool	83.001	39	0083.001.002	83.001	48	ST-48 complex
17_2757	FNC	2017	42852	ON	Central	Human	Stool	83.001	40	0083.001.002	83.001	48	ST-48 complex
18_6038	FNC	2018	43307	AB	West	Human	Stool	83.001	40	0083.001.002	83.001	48	ST-48 complex
19_06205	FNC	2019	43684	AB	West	Human	Stool	83.003	40	0083.003.003	83.003	48	ST-48 complex
18_6229	FNC	2018	43312	AB	West	Human	Stool	83.001	40	0083.001.002	83.001	48	ST-48 complex
CA10SH18599007601	CIPARS	2018	43172	ON	Central	Turkey	Fecal	83.001	39	0083.001.002	83.001	48	ST-48 complex
CA10SH18599010401	CIPARS	2018	43194	BC	West	Turkey	Fecal	83.001	40	0083.001.002	83.001	48	ST-48 complex
CA10SH18599006401	CIPARS	2018	43167	ON	Central	Turkey	Fecal	83.001	40	0083.001.002	83.001	48	ST-48 complex
CA10SH18599009601	CIPARS	2018	43186	ON	Central	Turkey	Fecal	83.001	40	0083.001.002	83.001	48	ST-48 complex
13_027106_0026	MBS	2013	41372	AB	West	Chicken	Breast	83.001	40	0083.001.002	83.001	48	ST-48 complex
13_028100_0011	MBS	2013	41374	AB	West	Chicken	Carcass	83.001	39	0083.001.002	83.001	48	ST-48 complex
13_026443_0019	MBS	2013	41368	AB	West	Chicken	Fecal	83.001	40	0083.001.002	83.001	48	ST-48 complex
13_013165_0017	MBS	2013	41319	AB	West	Chicken	Carcass	87.001	39	0087.001.002	87.001	48	ST-48 complex
13_030281_0011	MBS	2013	41412	AB	West	Chicken	Carcass	83.001	40	0083.001.007	83.001	48	ST-48 complex
12_109137_0023	MBS	2012	41262	AB	West	Chicken	Fecal	83.001	40	0083.001.002	83.001	48	ST-48 complex
13_061123_0028	MBS	2013	41487	AB	West	Chicken	Breast	83.001	40	0083.001.002	83.001	48	ST-48 complex
13_042625_0017	MBS	2013	41428	AB	West	Chicken	Breast	83.001	39	0083.001.002	83.001	48	ST-48 complex
13_027115_0008	MBS	2013	41372	AB	West	Chicken	Carcass	83.001	40	0083.001.002	83.001	48	ST-48 complex
13_013150_0020	MBS	2013	41319	AB	West	Chicken	Breast	87.001	39	0087.001.002	87.001	48	ST-48 complex
13_011691_0015	MBS	2013	41316	AB	West	Chicken	Fecal	87.001	40	0087.001.002	87.001	48	ST-48 complex
13_013150_0021	MBS	2013	41319	AB	West	Chicken	Breast	87.001	39	0087.001.002	87.001	-	-
18_3126	FNC	2018	43217	AB	West	Human	Undefined	83.001	40	0083.001.002	83.001	48	ST-48 complex
19_01438	FNC	2019	43501	BC	West	Human	Stool	83.001	39	0083.001.002	83.001	48	ST-48 complex
13_040663_0014	MBS	2013	41421	BC	West	Chicken	Breast	83.001	40	0083.001.002	83.001	48	ST-48 complex
13_040678_0010	MBS	2013	41421	BC	West	Chicken	Carcass	83.001	40	0083.001.002	83.001	48	ST-48 complex
12_106284_0021	MBS	2012	41253	BC	West	Chicken	Thigh	83.001	40	0083.001.002	83.001	48	ST-48 complex
13_040654_0018	MBS	2013	41422	BC	West	Chicken	Fecal	83.006	38	0083.006.001	83.006	48	ST-48 complex
13_058877_0022	MBS	2013	41511	Undefined	Central	Chicken	Fecal	83.003	40	0083.003.003	83.003	48	ST-48 complex
19_05701	FNC	2019	43663	AB	West	Human	Stool	83.001	40	0083.001.002	83.001	48	ST-48 complex
13_074517_0025	MBS	2013	41536	Undefined	Central	Chicken	Fecal	83.001	39	0083.001.002	83.001	48	ST-48 complex
13_052193_0022	MBS	2013	41460	ON	Central	Chicken	Breast	83.001	40	0083.001.002	83.001	48	ST-48 complex
13_074844_0018	MBS	2013	41537	Undefined	Central	Chicken	Fecal	87.001	39	0087.001.002	87.001	48	ST-48 complex
18_5934	FNC	2018	43305	AB	West	Human	Stool	83.001	39	0083.001.002	83.001	48	ST-48 complex
18_2046	FNC	2018	43181	BC	West	Human	Stool	83.001	39	0083.001.002	83.001	48	ST-48 complex
13_081560_0029	MBS	2013	41556	Undefined	Central	Chicken	Breast	87.001	40	0087.001.002	87.001	48	ST-48 complex
18_2478	FNC	2018	43200	AB	West	Human	Stool	83.001	40	0083.001.002	83.001	48	ST-48 complex
12_098829_0021	MBS	2012	41236	AB	West	Chicken	Thigh	83.001	40	0083.001.002	83.001	48	ST-48 complex
19_01453	FNC	2019	43501	BC	West	Human	Stool	83.001	40	0083.001.002	83.001	48	ST-48 complex
13_046941_0020	MBS	2013	41472	AB	West	Chicken	Thigh	83.001	40	0083.001.002	83.001	48	ST-48 complex
13_063992_0038	MBS	2013	41499	AB	West	Chicken	Fecal	83.004	40	0083.004.004	83.004	48	ST-48 complex
13_016545_0026	MBS	2013	41331	AB	West	Chicken	Fecal	83.001	39	0083.001.002	83.001	48	ST-48 complex
13_082760_0040	MBS	2013	41563	AB	West	Chicken	Breast	83.001	40	0083.001.002	83.001	48	ST-48 complex
13_063517_0028	MBS	2013	41499	AB	West	Chicken	Fecal	83.006	40	0083.006.001	83.006	-	-
13_002033_0029	MBS	2013	41282	AB	West	Chicken	Breast	83.006	40	0083.006.001	83.006	48	ST-48 complex
13_050086_0017	MBS	2013	41452	AB	West	Chicken	Thigh	Undefined	37	Undefined	Undefined	48	ST-48 complex
13_047994_0027	MBS	2013	41444	AB	West	Chicken	Fecal	Undefined	36	Undefined	Undefined	48	ST-48 complex
13_033439_0006	MBS	2013	41395	BC	West	Chicken	Carcass	83.001	40	0083.001.002	83.001	2521	ST-48 complex
13_033780_0015	MBS	2013	41395	BC	West	Chicken	Breast	Undefined	37	Undefined	Undefined	2521	ST-48 complex
19_06787	FNC	2019	43695	QC	East	Human	Stool	83.001	40	0083.001.002	83.001	2521	ST-48 complex
19_04430	FNC	2019	43578	ON	Central	Human	Stool	83.001	40	0083.001.002	83.001	2521	ST-48 complex
13_013137_0015	MBS	2013	41318	BC	West	Chicken	Fecal	83.001	40	0083.001.002	83.001	2521	ST-48 complex
13_093195_0015	MBS	2013	41599	BC	West	Chicken	Carcass	83.001	40	0083.001.002	83.001	2521	ST-48 complex
13_093183_0019	MBS	2013	41599	BC	West	Chicken	Thigh	87.001	38	0087.001.002	87.001	2521	ST-48 complex
13_093124_0025	MBS	2013	41599	BC	West	Chicken	Fecal	83.001	40	0083.001.002	83.001	2521	ST-48 complex
13_093183_0018	MBS	2013	41599	BC	West	Chicken	Breast	83.001	40	0083.001.002	83.001	2521	ST-48 complex
13_012699_0011	MBS	2013	41318	BC	West	Chicken	Carcass	83.001	40	0083.001.002	83.001	2521	ST-48 complex
13_018052_0010	MBS	2013	41338	BC	West	Chicken	Breast	83.001	40	0083.001.002	83.001	2521	ST-48 complex
13_002964_0017	MBS	2013	41284	BC	West	Chicken	Fecal	83.001	38	0083.001.006	83.001	2521	ST-48 complex
13_006735_0014	MBS	2013	41328	AB	West	Chicken	Breast	83.001	40	0083.001.006	83.001	2521	ST-48 complex
13_041156_0015	MBS	2013	41422	BC	West	Chicken	Breast	Undefined	37	Undefined	Undefined	2521	ST-48 complex
13_016564_0022	MBS	2013	41360	BC	West	Chicken	Breast	83.001	40	0083.001.006	83.001	2521	ST-48 complex
13_006735_0015	MBS	2013	41328	BC	West	Chicken	Breast	83.001	40	0083.001.006	83.001	2521	ST-48 complex
13_043994_0027	MBS	2013	41431	BC	West	Chicken	Fecal	87.001	39	0087.001.002	87.001	2521	ST-48 complex
13_037748_0024	MBS	2013	41410	AB	West	Chicken	Breast	83.001	40	0083.001.006	83.001	2521	ST-48 complex
13_035982_0013	MBS	2013	41404	BC	West	Chicken	Fecal	83.001	39	0083.001.006	83.001	2521	ST-48 complex
13_035997_0011	MBS	2013	41404	BC	West	Chicken	Carcass	83.001	40	0083.001.006	83.001	2521	ST-48 complex
13_026533_0020	MBS	2013	41368	BC	West	Chicken	Thigh	83.001	40	0083.001.006	83.001	2521	ST-48 complex
13_028074_0015	MBS	2013	41374	BC	West	Chicken	Breast	83.001	40	0083.001.006	83.001	2521	ST-48 complex
13_026533_0019	MBS	2013	41368	BC	West	Chicken	Breast	83.001	39	0083.001.006	83.001	-	-
CA10SH18588021601	CIPARS	2018	43207	AB	West	Chicken	Fecal	83.001	40	0083.001.002	83.001	2521	ST-48 complex
CA10SH18588009201	CIPARS	2018	43160	BC	West	Chicken	Fecal	83.001	40	0083.001.002	83.001	2521	ST-48 complex
CA10SH18588002801	CIPARS	2018	43143	BC	West	Chicken	Fecal	83.001	40	0083.001.002	83.001	2521	ST-48 complex
CA10SH18588010401	CIPARS	2018	43159	BC	West	Chicken	Fecal	83.001	40	0083.001.002	83.001	2521	ST-48 complex
CA10SH18599025801	CIPARS	2018	43306	BC	West	Turkey	Fecal	83.001	39	0083.001.002	83.001	2521	ST-48 complex
CA10SH18599026601	CIPARS	2018	43306	BC	West	Turkey	Fecal	83.001	40	0083.001.002	83.001	48	ST-48 complex
18_8544	FNC	2018	43376	BC	West	Human	Stool	83.002	40	0083.002.002	83.002	2521	ST-48 complex
18_6119	FNC	2018	43307	BC	West	Human	Stool	83.003	39	0083.003.003	83.003	-	-
13_044781_0022	MBS	2013	41435	BC	West	Chicken	Breast	83.001	39	0083.001.002	83.001	-	-
13_033429_0012	MBS	2013	41408	BC	West	Chicken	Thigh	83.004	40	0083.004.004	83.004	2521	ST-48 complex
13_004805_0004	MBS	2013	Undefined	Undefined	Undefined	Chicken	Undefined	83.001	40	0083.001.002	83.001	2521	ST-48 complex
13_020697_0007	MBS	2013	41346	NS	Atlantic	Chicken	Thigh	83.001	40	0083.001.002	83.001	2521	ST-48 complex
13_050464_0018	MBS	2013	41453	BC	West	Chicken	Fecal	83.001	40	0083.001.002	83.001	2521	ST-48 complex
13_004805_0003	MBS	2013	Undefined	Undefined	Undefined	Chicken	Undefined	Undefined	37	Undefined	Undefined	2521	ST-48 complex
13_050464_0020	MBS	2013	41453	BC	West	Chicken	Fecal	83.001	39	0083.001.002	83.001	2521	ST-48 complex
13_040663_0016	MBS	2013	41421	BC	West	Chicken	Breast	83.001	40	0083.001.002	83.001	2521	ST-48 complex
13_039854_0021	MBS	2013	41418	BC	West	Chicken	Fecal	83.001	40	0083.001.007	83.001	2521	ST-48 complex
13_007261_0012	MBS	2013	41329	BC	West	Chicken	Breast	120.002	38	0120.002.004	120.002	2521	ST-48 complex
12_105583_0030	MBS	2012	41249	QC	East	Chicken	Breast	83.001	39	0083.001.002	83.001	2521	ST-48 complex
